Timestamp;TARMA;TULUMAYO;SHEQUE;TAMBORAQUE
1/1/2016;25.1;118.88;12.08;12.96
2/1/2016;21.56;104.63;10.53;12.27
3/1/2016;19.74;93.42;9.07;11.76
4/1/2016;18.77;109.58;8.17;11.32
5/1/2016;18.56;101.13;7.9;11.22
6/1/2016;17.92;93.75;7.25;13.26
7/1/2016;16.57;85.04;6.54;13.03
8/1/2016;16.35;83.29;7.23;11.99
9/1/2016;14.85;73.83;8.32;11.3
10/1/2016;14.16;78.08;6.26;10.98
11/1/2016;13.33;75.88;5.65;10.7
12/1/2016;13.38;87.63;5.63;10.55
13/1/2016;13.22;96.17;4.49;10.33
14/1/2016;11.77;68.75;3.44;9.73
15/1/2016;11.02;67.46;4.79;9.71
16/1/2016;10.8;68.21;4.68;9.63
17/1/2016;16.55;100.63;4.53;10.21
18/1/2016;16.54;97.13;3.98;10.19
19/1/2016;15.78;118.04;5.35;10.48
20/1/2016;18.01;129.38;7.88;10.78
21/1/2016;15.07;107.58;6.1;10.93
22/1/2016;14.06;87.88;4.85;10.65
23/1/2016;12.65;74.46;5.85;10.4
24/1/2016;12.12;66.67;4.38;10.11
25/1/2016;10.92;64.5;5.25;10.04
26/1/2016;11.73;70.96;4.68;10.11
27/1/2016;10.8;65.79;5.91;10.43
28/1/2016;13;107.88;5.8;9.68
29/1/2016;17.43;107.88;5.49;11.46
30/1/2016;22.12;119.96;8.06;12.92
31/1/2016;17.95;91.83;9.16;12.49
1/2/2016;28.49;171.21;6.96;12.12
2/2/2016;25.54;162.88;9.2;12
3/2/2016;23.35;123.67;15.71;19.68
4/2/2016;28.39;128.75;15;16.52
5/2/2016;23.85;102.29;11.29;14.8
6/2/2016;19.97;108.79;9.61;13.72
7/2/2016;29.15;191.04;9.19;13.64
8/2/2016;29.25;210.04;11.76;13.86
9/2/2016;39.04;183.33;13.19;14.62
10/2/2016;50.73;189.17;16.45;16.12
11/2/2016;44.07;171.42;15.12;16.28
12/2/2016;34.06;170.32;14.61;16.8
13/2/2016;37.06;151.75;14.33;16.81
14/2/2016;26.49;125.79;12.91;16.31
15/2/2016;23.1;116;12.01;14.85
16/2/2016;24.7;120.13;9.96;13.71
17/2/2016;21.77;113.79;10.78;15.58
18/2/2016;20.9;129.25;13.28;16.43
19/2/2016;21.26;129.21;13.78;17.57
20/2/2016;19.9;158.79;16.06;17.43
21/2/2016;23.9;177.25;15.36;16.01
22/2/2016;22.13;156.63;13.64;15.85
23/2/2016;32.55;241.75;16.5;17.08
24/2/2016;28.57;194.33;22.8;20.65
25/2/2016;30.88;218.79;23.2;26.52
26/2/2016;29.08;174.29;27.3;41.33
27/2/2016;24.7;151.04;20.85;29.13
28/2/2016;36.86;165.38;20.01;27.08
29/2/2016;37.22;239.17;22.06;46.42
1/3/2016;33.31;209.38;25.38;55.82
2/3/2016;28.9;159.96;19.72;25.8
3/3/2016;26.02;131.88;16.3;22.39
4/3/2016;23.35;116.21;15.18;17.29
5/3/2016;24.3;129.96;15.34;16.67
6/3/2016;20.97;112.33;15.33;17.16
7/3/2016;25.02;159.04;21.94;22.71
8/3/2016;32.57;187.04;21.67;29.29
9/3/2016;28;156.29;24.78;24.67
10/3/2016;28.07;180.75;22.04;21.5
11/3/2016;56.33;223;20.61;20.69
12/3/2016;33.33;162.35;19.27;21.21
13/3/2016;30.56;187.25;20.31;25.82
14/3/2016;28.95;174.75;20.41;25.5
15/3/2016;25.16;163.79;18.23;24.73
16/3/2016;22.7;124.96;16.1;20.32
17/3/2016;22.32;111.64;14.38;17.9
18/3/2016;20.58;105.04;13.24;16
19/3/2016;20.1;102;12.52;15.19
20/3/2016;19.03;111.29;12.02;15.26
21/3/2016;21.14;124.71;12.59;14.84
22/3/2016;21.22;118.71;12.18;14.48
23/3/2016;17.35;118.83;12.97;15.23
24/3/2016;18;120.67;14.34;16.97
25/3/2016;17.14;103.08;11.15;14.85
26/3/2016;17.92;144.8;14.1;14.95
27/3/2016;16.83;105.63;10.2;14.89
28/3/2016;15.11;98.63;14.58;15.22
29/3/2016;14.77;91.43;13.98;16.29
30/3/2016;14.61;95.54;15.77;18.19
31/3/2016;15.31;89.04;15.17;17.32
1/4/2016;14.64;83.71;13.41;15.76
2/4/2016;14.46;78.25;13.78;15.08
3/4/2016;13.84;77.71;13.51;15.18
4/4/2016;13.98;80.13;13.34;14.85
5/4/2016;15;83.79;13.92;15
6/4/2016;15.28;82.92;13.27;14.96
7/4/2016;13.27;72.75;11.98;14.35
8/4/2016;12.75;70.71;13.6;14.36
9/4/2016;13.69;70.96;14.03;15.71
10/4/2016;26.23;81.17;12.94;15.41
11/4/2016;19.07;83.79;13.16;15.72
12/4/2016;18.1;77.29;9.88;15.04
13/4/2016;16.11;71.67;7.13;14.51
14/4/2016;14.45;65.83;9.96;14.3
15/4/2016;13.54;67.63;11.35;14.43
16/4/2016;27.61;87.71;11.17;13.38
17/4/2016;21.84;85.42;8.17;13.35
18/4/2016;23.6;87.92;9.89;13.15
19/4/2016;19.89;77.96;12.3;13.8
20/4/2016;18;72.92;12.04;13.88
21/4/2016;19.1;79.13;13.38;14.82
22/4/2016;17;71.79;13.68;15.22
23/4/2016;23.15;83.17;12.61;14.98
24/4/2016;20.25;75.29;9.5;14.06
25/4/2016;17.68;63.46;12.6;13.33
26/4/2016;15.1;59;9.27;12.75
27/4/2016;14.55;58.63;8.51;12.13
28/4/2016;13.26;57.71;8.96;11.83
29/4/2016;12.48;52.92;8.62;11.53
30/4/2016;11.77;50.38;8.38;11.3
1/5/2016;11.65;49.38;6.72;10.88
2/5/2016;10.8;48.04;6.79;10.74
3/5/2016;10.34;46.54;6.6;10.43
4/5/2016;9.96;44.42;5.81;10.15
5/5/2016;10.1;43.36;5.26;10.05
6/5/2016;9.84;41.58;6.6;9.7
7/5/2016;9.74;43.13;4.56;10.21
8/5/2016;9.7;42.29;2.86;10.07
9/5/2016;9.8;41.13;6.45;9.69
10/5/2016;9.3;41.17;5.5;9.48
11/5/2016;9.14;41.25;5.23;9.37
12/5/2016;9.07;43.13;4.74;9.21
13/5/2016;9.29;41.58;5.13;9.15
14/5/2016;8.92;40.79;4.55;9.14
15/5/2016;8.93;41.75;4.24;9.08
16/5/2016;8.71;42.13;5.25;9.02
17/5/2016;8.6;38.58;3.26;8.99
18/5/2016;8.5;37.79;5.15;8.83
19/5/2016;8.45;38.54;4.8;8.69
20/5/2016;8.32;37.29;4.18;8.7
21/5/2016;8.69;38.83;5.65;8.65
22/5/2016;9.02;44.71;5.13;8.8
23/5/2016;12.36;57.13;5.09;8.91
24/5/2016;11.63;51.54;5.6;8.94
25/5/2016;9.98;42.33;4.66;8.74
26/5/2016;9.96;40.13;5.03;8.73
27/5/2016;9.2;38.88;3.99;8.2
28/5/2016;9.05;38.04;3.31;8.19
29/5/2016;8.6;34.46;4.91;7.94
30/5/2016;8.65;35;3.1;7.97
31/5/2016;7.76;32.68;3.95;7.75
1/6/2016;7.57;34;3.78;7.38
2/6/2016;7.68;32.71;3.86;7.2
3/6/2016;7.72;31.17;3.15;7.1
4/6/2016;7.72;29.08;2.49;7.04
5/6/2016;7.87;28.42;3.38;6.99
6/6/2016;7.77;29.63;2.04;6.95
7/6/2016;7.61;28.21;3.18;6.92
8/6/2016;7.55;27.96;3.48;6.89
9/6/2016;7.68;29.29;3.28;7.06
10/6/2016;7.96;28.38;3.62;7.56
11/6/2016;8.52;36.83;4.98;8.9
12/6/2016;8.07;35.04;3.89;8.74
13/6/2016;7.48;31.46;2.43;8.57
14/6/2016;7.25;29.33;3.42;8.51
15/6/2016;7.26;28.38;2.99;8.43
16/6/2016;7.11;27.58;2.89;8.3
17/6/2016;6.98;27.17;3.38;8.26
18/6/2016;7;25.75;1.56;8.19
19/6/2016;7.18;25;2;7.8
20/6/2016;6.99;25.79;2.62;8.39
21/6/2016;6.83;26.25;3.1;8.05
22/6/2016;6.67;26;4.7;7.92
23/6/2016;6.93;25.54;3.46;7.91
24/6/2016;6.94;25.5;3.94;7.83
25/6/2016;6.79;25.42;3.6;7.79
26/6/2016;6.6;25;3.06;7.75
27/6/2016;7.53;27.83;3.14;8.02
28/6/2016;13.9;40.25;3.87;8.03
29/6/2016;10.94;37.58;3.16;8.32
30/6/2016;8.72;29.54;4.17;7.95
1/7/2016;7.75;26.63;3.52;8.04
2/7/2016;7.57;27.33;3.35;7.99
3/7/2016;7.31;26.25;3.09;7.8
4/7/2016;6.85;25.5;3.4;7.28
5/7/2016;6.58;23.79;4;7.24
6/7/2016;7.6;24.29;3.75;7.43
7/7/2016;9.42;35.08;5.14;7.39
8/7/2016;10.28;37.83;4.73;7.38
9/7/2016;8.61;31.5;2.34;7.14
10/7/2016;8.32;30.42;3.54;7.14
11/7/2016;7.52;27.83;2.98;6.88
12/7/2016;7.41;26.46;3.47;6.93
13/7/2016;7.09;25.28;3.58;7.11
14/7/2016;6.95;24.46;3.28;6.78
15/7/2016;6.26;23.75;3.21;6.82
16/7/2016;6.56;23.54;4.55;6.73
17/7/2016;6.58;24.17;2.65;6.65
18/7/2016;6.33;24;4.75;6.63
19/7/2016;6.22;23.96;3.27;6.59
20/7/2016;5.99;23.46;3.24;6.5
21/7/2016;6.06;23.08;2.54;6.44
22/7/2016;6.24;22.13;2.5;6.38
23/7/2016;6.27;21.17;3.68;6.4
24/7/2016;6.33;20.83;2.97;6.46
25/7/2016;5.35;20.54;2.54;6.45
26/7/2016;5.44;20.8;3.01;6.35
27/7/2016;6.05;21.25;3.04;6.3
28/7/2016;5.73;22;2.43;6.26
29/7/2016;5.47;21.08;3.58;6.24
30/7/2016;5.16;20.42;2.74;6.28
31/7/2016;6.07;20;3.39;6.19
1/8/2016;5.22;20;2.31;6.51
2/8/2016;4.79;20;1.84;6.5
3/8/2016;5.1;20;1.95;6.39
4/8/2016;5.85;19.59;1.55;6.13
5/8/2016;5.36;20.25;1.7;6.28
6/8/2016;5.95;20;3.33;5.99
7/8/2016;5.65;20;2.09;6.65
8/8/2016;5.68;19.21;2.36;6.22
9/8/2016;5.48;20.63;2.62;6.35
10/8/2016;6.21;22.38;2.83;6.3
11/8/2016;5.91;32.38;3.04;6.33
12/8/2016;5.9;28.33;3.02;6.38
13/8/2016;5.8;27.71;2.89;6.32
14/8/2016;5.71;25.58;1.16;6.4
15/8/2016;5.6;22.92;2.74;6.37
16/8/2016;5.36;20;2.79;6.41
17/8/2016;4.95;20;2.77;6.34
18/8/2016;4.42;20;1.57;6.32
19/8/2016;5.46;22.13;3.21;6.32
20/8/2016;5.73;23.46;1.84;6.31
21/8/2016;5.97;24.04;2.16;6.26
22/8/2016;6.92;33.71;2.34;6.23
23/8/2016;6.21;25.5;1.33;6.23
24/8/2016;5.89;23.71;1.6;6.08
25/8/2016;5.16;22.92;2.19;6.01
26/8/2016;5.21;22;1.8;6
27/8/2016;5.32;20.54;0.55;6.01
28/8/2016;5.35;19.67;0.97;5.98
29/8/2016;5.22;19.33;3.45;5.99
30/8/2016;4.74;19.25;0.43;5.95
31/8/2016;4.8;23.5;2.12;5.97
1/9/2016;4.38;22;2.47;6.16
2/9/2016;4.73;25.33;2.42;6.13
3/9/2016;5.27;25.79;1.69;6.14
4/9/2016;5.23;23;2.04;6.12
5/9/2016;4.87;24.5;2.6;6.03
6/9/2016;4.83;22.5;2.92;6.13
7/9/2016;5.01;23;2.26;6.12
8/9/2016;5.01;20.46;2.7;6.15
9/9/2016;4.62;19.38;2.56;6.16
10/9/2016;4.78;19.72;3.33;6.12
11/9/2016;4.75;18.71;1.9;6.18
12/9/2016;4.32;17.68;2.89;6.15
13/9/2016;4.62;17.25;2.12;6.15
14/9/2016;4.4;17.67;2.45;6.17
15/9/2016;7.96;21.75;3.08;6.25
16/9/2016;6.34;21.29;3.3;6.5
17/9/2016;5.78;18.38;3.47;6.51
18/9/2016;4.64;17.83;2.06;6.39
19/9/2016;5.5;19.71;2.05;6.53
20/9/2016;5.65;22.79;2.53;7.04
21/9/2016;5.58;21.04;2.46;6.69
22/9/2016;5.7;27.46;2.8;6.49
23/9/2016;6.22;28.92;3.26;6.54
24/9/2016;9.9;41.96;4.54;6.93
25/9/2016;8.08;87.79;3.65;7.07
26/9/2016;7.09;50.67;3.01;6.72
27/9/2016;8.11;52.04;2.77;6.87
28/9/2016;8.31;43.79;3.7;6.98
29/9/2016;7.29;34.33;2.74;6.69
30/9/2016;5.89;30.33;2.81;6.58
1/10/2016;6.22;31.21;4.22;7.26
2/10/2016;8.36;47.88;1.98;8.3
3/10/2016;7.76;41.54;4.79;8.44
4/10/2016;5.97;38.13;3.49;8.05
5/10/2016;7.53;44.54;4.52;8.36
6/10/2016;11.5;58.21;4.81;8.53
7/10/2016;9.73;46.63;3.11;7.86
8/10/2016;7.38;34;3.9;7.18
9/10/2016;7.07;30.63;2.67;7.06
10/10/2016;7.02;37.83;3.37;6.95
11/10/2016;10.58;58.21;3.45;7.19
12/10/2016;10.39;62.04;2.02;7.54
13/10/2016;8.39;55.46;1.45;6.7
14/10/2016;9.48;65.25;1.23;6.91
15/10/2016;12.05;54.88;3.39;6.75
16/10/2016;10.48;53;3.96;6.81
17/10/2016;9.66;53.67;1.7;6.73
18/10/2016;9.35;59.63;1.6;6.55
19/10/2016;8.34;57.38;3.63;6.44
20/10/2016;8.45;59.13;2.44;6.62
21/10/2016;8.02;52.04;2.21;6.82
22/10/2016;7.62;48.21;2.65;6.62
23/10/2016;7.14;41.58;0.52;6.4
24/10/2016;7.11;38.25;1.84;6.37
25/10/2016;7.43;44.38;2.91;6.51
26/10/2016;7.69;43.54;0.46;6.68
27/10/2016;10.72;80.29;1.19;6.59
28/10/2016;9.92;91.79;2.33;6.66
29/10/2016;8.35;60.71;1.32;7.23
30/10/2016;7.35;49.79;1.93;6.68
31/10/2016;6.94;46.33;4.44;6.71
1/11/2016;6.85;42.75;1;6.63
2/11/2016;6.54;50.33;5.19;6.6
3/11/2016;7.18;63.46;4.33;6.67
4/11/2016;11.37;91.88;4.43;6.73
5/11/2016;8.69;96;3.66;6.81
6/11/2016;7.46;63.75;4.07;6.86
7/11/2016;6.54;61.5;3.48;6.83
8/11/2016;6.1;103.92;4.53;7.52
9/11/2016;6.33;53.42;2.88;6.29
10/11/2016;6.39;45.54;2.85;6.92
11/11/2016;6.66;42.25;2.98;6.86
12/11/2016;6.12;39.63;3.19;6.65
13/11/2016;5.31;37.42;3.21;6.58
14/11/2016;5.53;35.33;2.64;6.74
15/11/2016;4.81;34.17;3.03;6.61
16/11/2016;4.49;31.71;2.84;6.31
17/11/2016;4.15;29.83;2.37;7.29
18/11/2016;4.82;36.58;2.57;7.41
19/11/2016;5.13;35.29;0.09;6.89
20/11/2016;3.99;31.58;0.93;6.76
21/11/2016;4.21;28.08;0.16;6.56
22/11/2016;3.97;26.33;1.82;6.94
23/11/2016;4.24;25.75;0.9;7.09
24/11/2016;4.21;24.63;1.71;7.01
25/11/2016;4.1;32.88;2.29;6.97
26/11/2016;4.4;45.63;1.15;7.02
27/11/2016;5.1;51.75;1.97;7.07
28/11/2016;6.68;89.29;3.09;7.06
29/11/2016;13.89;164.63;0.42;7.13
30/11/2016;8.56;92.5;0.48;7.36
1/12/2016;8.53;115;1.64;7.47
2/12/2016;7.78;71.54;1.43;7.47
3/12/2016;7.92;70.63;2.39;7.95
4/12/2016;7.48;89.17;1.46;8.35
5/12/2016;9.96;114.63;3.19;9.01
6/12/2016;10.24;76.33;2.93;8.76
7/12/2016;24.13;121.33;2.8;8.2
8/12/2016;24.54;139.13;2.72;8.56
9/12/2016;28.56;147.42;3.68;9.02
10/12/2016;31.29;132.04;3.22;8.77
11/12/2016;18.27;100;2.42;8.34
12/12/2016;14.38;82.29;4.12;8.28
13/12/2016;11.51;77.13;2.39;7.9
14/12/2016;10.39;73.46;2.96;7.93
15/12/2016;22.37;162.54;2.94;8.03
16/12/2016;22.86;102.38;2.94;8.03
17/12/2016;16.84;74.33;2.94;8.03
18/12/2016;12.57;68.04;2.94;8.03
19/12/2016;11.79;65;2.94;8.03
20/12/2016;10.16;61.04;2.94;8.03
21/12/2016;7.1;95;2.94;8.03
22/12/2016;10.06;66.33;2.94;8.03
23/12/2016;9.56;55.75;2.94;8.03
24/12/2016;8.49;53.58;2.94;8.03
25/12/2016;7.89;54.04;2.94;8.03
26/12/2016;7.36;50.58;2.94;8.03
27/12/2016;6.91;50.58;2.94;8.03
28/12/2016;6.62;49.08;2.94;8.03
29/12/2016;9.27;72.54;2.94;8.03
30/12/2016;9.53;81.88;2.94;8.03
31/12/2016;17.92;126.58;2.94;8.03
1/1/2017;19.45;120.33;11.66;15.29
2/1/2017;25.21;184.42;15.49;15.37
3/1/2017;20.1;126.21;15.77;15.22
4/1/2017;21.92;151.25;12.81;13.94
5/1/2017;33.33;150.17;10.3;12.56
6/1/2017;32;183.17;10.92;14.04
7/1/2017;37.56;200.38;14.65;15.61
8/1/2017;40.31;174.5;18.8;16.96
9/1/2017;25.93;155.67;14.38;15.04
10/1/2017;31.98;168;11.79;14.08
11/1/2017;34.17;176.21;15.13;14.68
12/1/2017;29.95;173;16.76;15.23
13/1/2017;36.4;184.25;18.57;20.24
14/1/2017;34.95;183.08;24.31;26.93
15/1/2017;32.42;168.75;26.15;30.7
16/1/2017;34.38;172.46;24.88;31.39
17/1/2017;34.97;180.92;24.47;31.09
18/1/2017;31.99;174.63;23.37;29.73
19/1/2017;32.02;171.76;22.8;28.89
20/1/2017;48.52;189.21;22.9;30.58
21/1/2017;41.97;183.58;20.98;25.68
22/1/2017;42.32;172.54;20.39;25.64
23/1/2017;48.53;170.17;21.7;27.96
24/1/2017;46.91;176.83;22.07;27.96
25/1/2017;57.6;259.83;24.74;33.59
26/1/2017;57;247.5;28.16;39.9
27/1/2017;43.5;231.29;28.65;32.06
28/1/2017;36.08;193.17;24.86;28.61
29/1/2017;31.19;142.96;21.06;24.15
30/1/2017;26.96;121.42;19.43;21.06
31/1/2017;22.81;108.33;19.4;20.04
1/2/2017;20.15;97.88;18.99;18.98
2/2/2017;18.16;92.17;16.15;17.32
3/2/2017;21.13;100.83;15.91;18.95
4/2/2017;18.52;99.92;21.21;20.11
5/2/2017;16.67;90.5;19.35;18.57
6/2/2017;16.04;83.92;18.76;18.31
7/2/2017;28.98;102.17;23.61;25.57
8/2/2017;24.52;130.71;24.96;32.19
9/2/2017;29.68;143.58;26.18;33.47
10/2/2017;26.7;108.67;26.32;29.7
11/2/2017;22.98;125.17;28.24;32.93
12/2/2017;30.2;115.56;27.51;37.53
13/2/2017;35.8;158.5;28;40.06
14/2/2017;55.8;183.08;27.46;37.61
15/2/2017;53.32;165.88;25.8;37.33
16/2/2017;38.9;121.17;23.61;31.92
17/2/2017;39.4;143.96;23.68;30.31
18/2/2017;32.1;133.33;23.38;29.05
19/2/2017;30.4;140.88;21.69;29.21
20/2/2017;29.03;111.21;22.49;31.23
21/2/2017;30.74;131.13;22.58;34.13
22/2/2017;28.02;132;21.33;30.03
23/2/2017;29.38;168.33;20.04;29.92
24/2/2017;34.92;173.83;19.69;29.34
25/2/2017;69.17;270.21;19.66;31.53
26/2/2017;83.67;272.75;23.86;37.32
27/2/2017;73.96;315.54;27.82;46.14
28/2/2017;60.56;220.13;24.63;42.27
1/3/2017;68.36;202.79;24.82;38.05
2/3/2017;56.98;200.67;24.9;35.45
3/3/2017;58.13;237.33;25.59;33.2
4/3/2017;52.53;188.75;24.34;33.19
5/3/2017;46.76;159.5;22.6;33.31
6/3/2017;47.11;171.29;23.48;35.96
7/3/2017;48.43;187.5;20.37;36.05
8/3/2017;56.81;220.17;25.34;40.21
9/3/2017;48.36;184.46;26.48;39.19
10/3/2017;53.77;202.08;27.22;38.04
11/3/2017;65.76;193.58;27.47;37.35
12/3/2017;59.87;167.46;23.37;34.06
13/3/2017;47.08;141.46;23.09;30.61
14/3/2017;51.34;192.58;24.19;33.36
15/3/2017;45.23;169.42;25.51;37.7
16/3/2017;44.86;154.92;25.35;36.67
17/3/2017;44.1;176.13;24.54;31.42
18/3/2017;43.73;177.29;23.03;27.85
19/3/2017;39.17;143;20.68;26.88
20/3/2017;35.22;133.5;17.98;29.83
21/3/2017;34.12;124.5;17.99;31.81
22/3/2017;30.82;121.42;21.54;31.9
23/3/2017;36.39;147.63;24.89;36.13
24/3/2017;37.04;138.21;22.68;37.52
25/3/2017;36.72;147.54;24.02;33.83
26/3/2017;36.58;192.83;23.86;32.03
27/3/2017;42.68;188.46;24.17;31.91
28/3/2017;39.13;174.04;21.71;32.78
29/3/2017;36.96;156.54;21.99;32.5
30/3/2017;40.73;189.5;19.4;33.94
31/3/2017;39.35;163.04;20.38;35.13
1/4/2017;37.51;138.83;19.12;34.43
2/4/2017;33.4;127.71;19.09;31.65
3/4/2017;38.42;136.67;22.28;37.52
4/4/2017;44.52;148.54;22.64;43.14
5/4/2017;38.12;147.17;21.36;44.42
6/4/2017;31.54;141.5;21.24;41.52
7/4/2017;27.79;122.21;17.91;37.32
8/4/2017;26.58;130.13;17.09;33.2
9/4/2017;31.14;127.96;14.9;29.27
10/4/2017;27.64;117.29;17.56;29.92
11/4/2017;28.09;122.42;14.83;27.99
12/4/2017;29.8;147.67;14.98;27.41
13/4/2017;31.71;152.33;14.3;26.29
14/4/2017;27.55;110.92;12.35;25.11
15/4/2017;24.84;99.88;13.72;23.67
16/4/2017;23.44;96.38;12.6;23.71
17/4/2017;23.07;96.96;13.18;23.15
18/4/2017;21.3;105.79;13.92;21.6
19/4/2017;20.85;117.5;12.95;21.5
20/4/2017;20.13;97.21;11.84;21.28
21/4/2017;19.07;89.96;13.19;21
22/4/2017;18.99;81.75;12.67;20.24
23/4/2017;18.29;88.04;10.66;20.19
24/4/2017;19.92;94.13;12.76;19.76
25/4/2017;18.17;87.88;8.57;18.25
26/4/2017;17.56;86.46;9.87;18.73
27/4/2017;18.61;90.92;10.7;18.72
28/4/2017;20.91;111.17;10.24;18.95
29/4/2017;21.99;109.42;11.6;20.08
30/4/2017;22.97;120.08;11.85;19.4
1/5/2017;21.07;102.83;8.55;19.49
2/5/2017;19.5;91.42;8.8;19.06
3/5/2017;18.66;89.13;8.73;18.32
4/5/2017;18.16;90.17;9.4;18.59
5/5/2017;15.88;84.72;9.54;18.27
6/5/2017;16.75;92;6.84;18.82
7/5/2017;16.21;103.5;10.58;20.79
8/5/2017;15.99;95;12.4;21.48
9/5/2017;16.54;85.75;10.55;20.37
10/5/2017;15.5;82.71;9.36;19.38
11/5/2017;15.31;85.71;9.44;19.45
12/5/2017;14.91;77.88;9.26;18.86
13/5/2017;14.23;74.21;8.56;18.77
14/5/2017;14.4;70.21;7.72;18.02
15/5/2017;14.02;68.38;9.1;16.14
16/5/2017;15.07;81.54;8.17;15.91
17/5/2017;16.77;74.29;7;15.67
18/5/2017;15.73;72.17;7.76;15.35
19/5/2017;15.17;69.25;8.09;15.42
20/5/2017;17.22;90.33;7.62;15.47
21/5/2017;19.86;104.75;6.37;15.6
22/5/2017;20.02;84.08;6.25;15.46
23/5/2017;21.34;96.75;4.49;15.29
24/5/2017;22.87;124.5;6.82;15.14
25/5/2017;20.62;105.25;6.97;14.93
26/5/2017;18.57;91.08;5.13;15.04
27/5/2017;18.03;87.63;5.81;15.01
28/5/2017;17.51;87.08;5.6;14.88
29/5/2017;17.59;87.71;4.96;14.88
30/5/2017;15.53;76.71;5.74;14.91
31/5/2017;14.21;72.17;5.8;14.87
1/6/2017;14.35;71.46;5.3;13.82
2/6/2017;14.7;70.46;6.93;13.62
3/6/2017;15.79;69.46;6.43;13.6
4/6/2017;14.47;68.63;5.3;13.45
5/6/2017;13.95;67.96;5.35;13.33
6/6/2017;13.48;64.17;4.77;13.19
7/6/2017;13.63;59.42;4.16;13.04
8/6/2017;12.79;57.83;4.94;12.84
9/6/2017;12.16;54.54;3.91;12.63
10/6/2017;12.42;53.88;3.88;12.54
11/6/2017;11.8;51.46;4.59;12.46
12/6/2017;11.11;48.17;4.01;12.3
13/6/2017;11.31;48;4.84;12.13
14/6/2017;11.2;49.46;3.84;12.02
15/6/2017;10.69;50.08;4.22;11.91
16/6/2017;10.43;47.08;3.35;11.88
17/6/2017;10.1;47.5;3.65;11.75
18/6/2017;10.33;46.75;4.28;11.47
19/6/2017;9.95;43.5;3.55;11.34
20/6/2017;9.85;43.79;4.35;11.2
21/6/2017;10.37;49.42;4.21;11.17
22/6/2017;9.93;51.13;3.48;11.05
23/6/2017;9.59;45.17;4.47;10.85
24/6/2017;9.49;43.75;3.86;10.76
25/6/2017;9.88;42.33;3.33;10.68
26/6/2017;9.6;41.71;4.69;10.64
27/6/2017;8.87;41.83;3.64;10.52
28/6/2017;9.19;39.92;3.31;10.38
29/6/2017;9.06;39.75;2.9;10.29
30/6/2017;8.5;40.54;3.86;10.22
1/7/2017;8.86;59.71;3.68;10.25
2/7/2017;12.05;106.13;3.4;10.1
3/7/2017;10.51;67.25;4.78;9.8
4/7/2017;9.97;56.21;3.46;9.66
5/7/2017;9.27;47.5;3.77;9.52
6/7/2017;8.72;43.29;3.18;9.45
7/7/2017;8.63;42.29;3.22;9.32
8/7/2017;8.87;40.17;3.84;9.22
9/7/2017;8.93;39.5;4.62;9.14
10/7/2017;8.49;39.88;4.5;9.06
11/7/2017;8.52;39.52;4.65;8.95
12/7/2017;8.14;41;3.81;8.87
13/7/2017;7.9;37.79;4.16;8.8
14/7/2017;8.06;35.54;4.02;8.74
15/7/2017;8.35;34.63;3.56;8.7
16/7/2017;8.01;33.46;4.93;8.7
17/7/2017;7.79;33.79;4.85;8.33
18/7/2017;7.46;33.12;3.76;7.95
19/7/2017;7.18;32.88;3.51;7.86
20/7/2017;7.39;31.58;3.95;7.83
21/7/2017;7.68;29.17;3.05;7.82
22/7/2017;7.6;29.42;2.87;7.7
23/7/2017;7.37;29.75;3.51;7.7
24/7/2017;7.29;29.58;2.96;7.62
25/7/2017;7.23;27.38;4.02;7.6
26/7/2017;7.55;27.38;2.26;7.6
27/7/2017;7.35;27.71;2.54;7.35
28/7/2017;7.3;27.71;1.63;7.82
29/7/2017;7.17;27.58;2.57;7.5
30/7/2017;7.08;27.5;4.5;7.5
31/7/2017;7.08;26.38;4.02;7.37
1/8/2017;7.16;26.58;2.1;7.35
2/8/2017;6.92;27.04;2.3;6.93
3/8/2017;6.8;25.42;2.54;7.18
4/8/2017;6.81;24.67;2.46;7.22
5/8/2017;6.95;25.25;3.09;7.2
6/8/2017;7.01;24.08;1.35;7.2
7/8/2017;7.01;23.75;2.1;7.01
8/8/2017;6.77;23.38;3.19;7.18
9/8/2017;6.42;24.21;2.69;7.15
10/8/2017;6.4;24.33;3.23;7.1
11/8/2017;6.33;23.38;3.08;6.97
12/8/2017;6.33;23.58;1.91;6.95
13/8/2017;6.43;23.92;2.47;6.94
14/8/2017;6.36;24.38;2.52;7
15/8/2017;6.37;24.46;1.93;7.28
16/8/2017;6.3;23.75;2.8;7.15
17/8/2017;6.29;24;2.78;7.03
18/8/2017;7.01;26.17;2.58;6.95
19/8/2017;7.2;27.33;2.16;6.7
20/8/2017;6.74;25.33;2.89;6.62
21/8/2017;6.64;28.92;1.61;6.55
22/8/2017;6.55;26;3.22;6.55
23/8/2017;6.53;25.04;2.14;6.46
24/8/2017;6.22;24.67;2.77;6.42
25/8/2017;6.46;23.75;3.51;6.35
26/8/2017;6.57;22.5;2.67;6.25
27/8/2017;6.6;22.5;3.12;6.25
28/8/2017;6.58;29.5;2.61;6.33
29/8/2017;6.55;28.56;4.27;6.3
30/8/2017;6.44;28.21;3.22;6.37
31/8/2017;7.18;27.17;2.54;6.23
1/9/2017;6.59;26.08;4.97;6.91
2/9/2017;6.42;24.63;4.03;6.34
3/9/2017;6.63;24.58;4.36;6.13
